eventID,institutionCode,cruiseCode,event,net,station,start_latitude,start_longitude,end_latitude,end_longitude,geodeticDatum,start_eventTime,end_eventTime,haulDuration,trackDistance,solarPosition,diel,day_night_method,samplingProtocol,netSystem,bottomDepthInMeters,bottom_depth_method,meanNetTemperature,minimumDepthInMeters,maximumDepthInMeters,medianDepthInMeters,volumeFiltered,volumeFiltered2,verticalTowHeight,towDistance,meanTowSpeed,netSurfaceArea,netType,codendMesh,netMeshSize,haulType,sector,zone,fieldNotes,validation,validationDescription
AAD_KAXIS_197_MIDOC03-4,AAD,KAXIS,197,MIDOC03-04,KX10,-62.221032,91.720452,-62.232448,91.684275,WGS84,25/01/2016 14:19,25/01/2016 14:48,29,2316.576937,2.852522632,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,412.078,613.64,512.859,416983.8486,NA,201.562,NA,2.522659587,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_197_MIDOC03-5,AAD,KAXIS,197,MIDOC03-05,KX10,-62.232521,91.684046,-62.244435,91.649321,WGS84,25/01/2016 14:49,25/01/2016 15:18,29,2293.710169,0.47109145,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,209.48,412.123,310.8015,412867.8305,NA,202.643,NA,2.503220794,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_197_MIDOC03-6,AAD,KAXIS,197,MIDOC03-06,KX10,-62.244514,91.649145,-62.257316,91.615736,WGS84,25/01/2016 15:19,25/01/2016 15:49,30,2306.202064,-2.207237583,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.005,209.883,104.944,415116.3715,NA,209.878,NA,2.501205557,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_206_MIDOC04-1,AAD,KAXIS,206,MIDOC04-01,KX11,-62.361156,90.248997,-62.389668,90.010279,WGS84,26/01/2016 8:09,26/01/2016 9:48,99,12986.46984,41.95600109,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.036,1031.42,515.692,2337564.572,NA,1031.456,NA,4.256018846,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_206_MIDOC04-2,AAD,KAXIS,206,MIDOC04-02,KX11,-62.389739,90.010049,-62.39136,89.962929,WGS84,26/01/2016 9:49,26/01/2016 10:18,29,2547.570299,32.87901934,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,812.274,1020.54,916.407,458562.6538,NA,208.266,NA,2.765752652,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_206_MIDOC04-3,AAD,KAXIS,206,MIDOC04-03,KX11,-62.391355,89.962617,-62.390785,89.916101,WGS84,26/01/2016 10:19,26/01/2016 10:48,29,2441.250984,29.64095493,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,618.566,813.039,715.8025,439425.1772,NA,194.473,NA,2.65733203,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_206_MIDOC04-4,AAD,KAXIS,206,MIDOC04-04,KX11,-62.390782,89.91581,-62.392834,89.865411,WGS84,26/01/2016 10:49,26/01/2016 11:19,30,2652.855184,26.27988691,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,414.113,617.266,515.6895,477513.9331,NA,203.153,NA,2.889572864,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_206_MIDOC04-5,AAD,KAXIS,206,MIDOC04-05,KX11,-62.392852,89.865104,-62.394366,89.814229,WGS84,26/01/2016 11:19,26/01/2016 11:48,29,2669.561065,22.85157098,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,212.829,413.216,313.0225,480520.9916,NA,200.387,NA,2.909203018,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_206_MIDOC04-6,AAD,KAXIS,206,MIDOC04-06,KX11,-62.394357,89.813936,-62.393844,89.764778,WGS84,26/01/2016 11:49,26/01/2016 12:19,30,2571.974368,19.40518379,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.121,212.382,106.1305,462955.3863,NA,212.503,NA,2.782717622,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_223_MIDOC05-1,AAD,KAXIS,223,MIDOC05-01,KX13,-62.492566,86.674645,-62.49663,86.465065,WGS84,27/01/2016 9:39,27/01/2016 11:18,99,10969.80019,35.0279279,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0,1000,500,1974564.034,NA,1000,NA,3.561279305,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"Previously thought that data had been lost for this station and was assigned to deployment 464, but checks in May 2018 indicated that this is deployment 463, file updated accordingly; ",1,NA
AAD_KAXIS_223_MIDOC05-2,AAD,KAXIS,223,MIDOC05-02,KX13,-62.496625,86.46504,-62.496117,86.418722,WGS84,27/01/2016 11:19,27/01/2016 11:48,29,2424.621094,24.21217197,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,800,1000,900,436431.797,NA,200,NA,2.623924998,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"Previously thought that data had been lost for this station and was assigned to deployment 464, but checks in May 2018 indicated that this is deployment 463, file updated accordingly; ",1,NA
AAD_KAXIS_223_MIDOC05-3,AAD,KAXIS,223,MIDOC05-03,KX13,-62.496119,86.418694,-62.495592,86.369013,WGS84,27/01/2016 11:49,27/01/2016 12:18,29,2598.353533,20.778587,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,601,800,700.5,467703.636,NA,199,NA,2.811159999,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"Previously thought that data had been lost for this station and was assigned to deployment 464, but checks in May 2018 indicated that this is deployment 463, file updated accordingly; ",1,NA
AAD_KAXIS_223_MIDOC05-4,AAD,KAXIS,223,MIDOC05-04,KX13,-62.495591,86.368984,-62.498397,86.320962,WGS84,27/01/2016 12:19,27/01/2016 12:48,29,2564.368231,17.35193957,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,401,601,501,461586.2816,NA,200,NA,2.77417019,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"Previously thought that data had been lost for this station and was assigned to deployment 464, but checks in May 2018 indicated that this is deployment 463, file updated accordingly; ",1,NA
AAD_KAXIS_223_MIDOC05-5,AAD,KAXIS,223,MIDOC05-05,KX13,-62.498397,86.320931,-62.502242,86.271206,WGS84,27/01/2016 12:49,27/01/2016 13:18,29,2652.445765,13.97634094,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,201,401,301,477440.2377,NA,200,NA,2.865147139,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"Previously thought that data had been lost for this station and was assigned to deployment 464, but checks in May 2018 indicated that this is deployment 463, file updated accordingly; ",1,NA
AAD_KAXIS_223_MIDOC05-6,AAD,KAXIS,223,MIDOC05-06,KX13,-62.502242,86.271177,-62.50679,86.221733,WGS84,27/01/2016 13:19,27/01/2016 13:48,29,2640.069623,10.69849156,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0,201,100.5,475212.5322,NA,201,NA,2.856829903,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"Previously thought that data had been lost for this station and was assigned to deployment 464, but checks in May 2018 indicated that this is deployment 463, file updated accordingly; ",1,NA
AAD_KAXIS_243_MIDOC06-1,AAD,KAXIS,243,MIDOC06-01,KX15,-62.51607,82.661115,-62.472354,82.472418,WGS84,28/01/2016 12:14,28/01/2016 13:52,98,11879.26839,19.42533049,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.167,1027.3,513.7335,2138268.31,NA,1027.133,NA,3.888279002,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_243_MIDOC06-2,AAD,KAXIS,243,MIDOC06-02,KX15,-62.472237,82.472312,-62.45294,82.459033,WGS84,28/01/2016 13:53,28/01/2016 14:22,29,2362.429277,8.476839045,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,810.568,1029.08,919.824,425237.2699,NA,218.512,NA,2.570765661,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_243_MIDOC06-3,AAD,KAXIS,243,MIDOC06-03,KX15,-62.452816,82.458988,-62.432096,82.455886,WGS84,28/01/2016 14:23,28/01/2016 14:52,29,2447.636002,5.429404375,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,620.221,812.5,716.3605,440574.4803,NA,192.279,NA,2.645224583,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_243_MIDOC06-4,AAD,KAXIS,243,MIDOC06-04,KX15,-62.431939,82.455908,-62.410843,82.461133,WGS84,28/01/2016 14:53,28/01/2016 15:22,29,2490.422793,2.62789803,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,405.221,621.499,513.36,448276.1028,NA,216.278,NA,2.699246643,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_243_MIDOC06-5,AAD,KAXIS,243,MIDOC06-05,KX15,-62.410712,82.461205,-62.389552,82.467612,WGS84,28/01/2016 15:23,28/01/2016 15:52,29,2516.751098,0.217528685,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,211.219,402.916,307.0675,453015.1976,NA,191.697,NA,2.730437114,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_243_MIDOC06-6,AAD,KAXIS,243,MIDOC06-06,KX15,-62.389407,82.467642,-62.367561,82.47854,WGS84,28/01/2016 15:53,28/01/2016 16:23,30,2688.484323,-2.596666556,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.293,209.99,105.1415,483927.1781,NA,209.697,NA,2.910567538,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_276_MIDOC07-1,AAD,KAXIS,276,MIDOC07-01,KX16,-63.036385,82.010445,-63.138268,82.025139,WGS84,29/01/2016 10:11,29/01/2016 11:51,100,11979.13403,32.99087112,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.203,1022.42,511.3115,2156244.125,NA,1022.217,NA,3.923011108,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_276_MIDOC07-2,AAD,KAXIS,276,MIDOC07-02,KX16,-63.138412,82.02517,-63.160444,82.028086,WGS84,29/01/2016 11:51,29/01/2016 12:20,29,2591.701365,22.1210485,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,811.003,1013.97,912.4865,466506.2456,NA,202.967,NA,2.83506428,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_276_MIDOC07-3,AAD,KAXIS,276,MIDOC07-03,KX16,-63.160577,82.02807,-63.182842,82.028643,WGS84,29/01/2016 12:21,29/01/2016 12:51,30,2592.895312,18.7373579,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,613.233,812.663,712.948,466721.1561,NA,199.43,NA,2.837036313,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_276_MIDOC07-4,AAD,KAXIS,276,MIDOC07-04,KX16,-63.182979,82.028674,-63.205246,82.028463,WGS84,29/01/2016 12:51,29/01/2016 13:21,30,2585.324848,15.38377539,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,410.887,615.61,513.2485,465358.4726,NA,204.723,NA,2.823953072,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_276_MIDOC07-5,AAD,KAXIS,276,MIDOC07-05,KX16,-63.205389,82.028445,-63.228814,82.025755,WGS84,29/01/2016 13:21,29/01/2016 13:50,29,2715.106207,12.10522619,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,207.981,410.216,309.0985,488719.1172,NA,202.235,NA,2.956460291,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_276_MIDOC07-6,AAD,KAXIS,276,MIDOC07-06,KX16,-63.228961,82.025719,-63.25279,82.02299,WGS84,29/01/2016 13:51,29/01/2016 14:21,30,2748.504082,8.948682026,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.27,208.429,104.3495,494730.7348,NA,208.159,NA,2.988668704,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,NA,1,NA
AAD_KAXIS_284_MIDOC08-1,AAD,KAXIS,284,MIDOC08-01,KX17,-63.747397,82.791092,-63.932449,83.106629,WGS84,29/01/2016 23:56,30/01/2016 4:23,267,26595.02878,11.1100811,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.111,1025.12,512.6155,4787105.18,NA,1025.009,NA,3.236827419,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,"**MIDOC NOT SET PROPERLY, SO NETS DID NOT TRIGGER (NOTE THAT THIS IS NOT EVIDENT FROM THE LOG FILES); ALL CATCH IN CODEND 1; MASSIVE KRILL CATCH; ",0,see fieldNotes; possible track Distance error
AAD_KAXIS_306_MIDOC12-7,AAD,KAXIS,306,MIDOC12-07,KX19,-63.88023,83.02849,-63.932449,83.106629,WGS84,30/01/2016 3:06,30/01/2016 4:23,77,7241.488584,31.54176736,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0,406,200,1303467.945,NA,406,NA,3.063008028,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**CE6 MISFIRED SO CE5 AND CE6 ARE COMBINED;,0,see fieldNotes
AAD_KAXIS_292_MIDOC09-1,AAD,KAXIS,292,MIDOC09-01,KX17,-63.742656,82.78537,-63.817779,82.923384,WGS84,30/01/2016 13:30,30/01/2016 15:09,99,11110.35205,10.76776376,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.264,1057.86,529.062,1999863.369,NA,1057.596,NA,3.643074398,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**SECOND SHOT AT STATION DUE TO NETS NOT FIRING ON PREVIOUS SHOT; FINAL CODEND DID NOT OPEN;,0,see fieldNotes
AAD_KAXIS_292_MIDOC09-2,AAD,KAXIS,292,MIDOC09-02,KX17,-63.817822,82.923509,-63.831358,82.954901,WGS84,30/01/2016 15:10,30/01/2016 15:39,29,2270.048828,1.45046539,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,816.555,1005.55,911.0525,408608.789,NA,188.995,NA,2.474728387,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**SECOND SHOT AT STATION DUE TO NETS NOT FIRING ON PREVIOUS SHOT; FINAL CODEND DID NOT OPEN;,0,see fieldNotes
AAD_KAXIS_292_MIDOC09-3,AAD,KAXIS,292,MIDOC09-03,KX17,-63.831444,82.955107,-63.844974,82.988314,WGS84,30/01/2016 15:40,30/01/2016 16:09,29,2338.4089,-1.034999237,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,615.194,815.633,715.4135,420913.6021,NA,200.439,NA,2.531936348,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**SECOND SHOT AT STATION DUE TO NETS NOT FIRING ON PREVIOUS SHOT; FINAL CODEND DID NOT OPEN;,0,see fieldNotes
AAD_KAXIS_292_MIDOC09-4,AAD,KAXIS,292,MIDOC09-04,KX17,-63.845053,82.988512,-63.858976,83.01839,WGS84,30/01/2016 16:10,30/01/2016 16:39,29,2268.545703,-3.289084776,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,412.982,617.347,515.1645,408338.2265,NA,204.365,NA,2.45987479,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**SECOND SHOT AT STATION DUE TO NETS NOT FIRING ON PREVIOUS SHOT; FINAL CODEND DID NOT OPEN;,0,see fieldNotes
AAD_KAXIS_292_MIDOC09-5,AAD,KAXIS,292,MIDOC09-05,KX17,-63.859065,83.018543,-63.873658,83.048905,WGS84,30/01/2016 16:40,30/01/2016 17:09,29,2329.390772,-5.09043441,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,213.889,413.185,313.537,419290.339,NA,199.296,NA,2.547234077,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**SECOND SHOT AT STATION DUE TO NETS NOT FIRING ON PREVIOUS SHOT; FINAL CODEND DID NOT OPEN;,0,see fieldNotes
AAD_KAXIS_292_MIDOC09-6,AAD,KAXIS,292,MIDOC09-06,KX17,-63.873751,83.049073,-63.889253,83.07933,WGS84,30/01/2016 17:10,30/01/2016 17:40,30,2401.35083,-6.514369888,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.108,213.466,106.787,432243.1495,NA,213.358,NA,2.608547778,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**SECOND SHOT AT STATION DUE TO NETS NOT FIRING ON PREVIOUS SHOT; FINAL CODEND DID NOT OPEN;,0,see fieldNotes
AAD_KAXIS_293_MIDOC10-6,AAD,KAXIS,293,MIDOC10-06,KX17,-63.923271,83.106485,-63.952366,83.133773,WGS84,30/01/2016 18:16,30/01/2016 18:46,30,3617.837524,-8.234269401,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.098,209.126,104.612,651210.7542,NA,209.028,NA,3.923547279,188,IYGPT with MIDOC,0.5,20,Station,Indian,Subantarctic,**THIRD SHOT AT STATION; SHOT OPEN TO 200M AND BACK TO SURFACE TO REPLACE FAILED CE6 FROM PREVIOUS SHOT;,0,see fieldNotes
AAD_KAXIS_294_MIDOC11-1,AAD,KAXIS,294,MIDOC11-01,KX18,-64.168103,83.349887,-64.255463,83.452374,WGS84,30/01/2016 21:22,30/01/2016 23:01,99,11201.45143,-2.336594626,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.183,1056.98,528.5815,2016261.258,NA,1056.797,NA,3.65242613,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_294_MIDOC11-2,AAD,KAXIS,294,MIDOC11-02,KX18,-64.255577,83.452517,-64.268508,83.489936,WGS84,30/01/2016 23:02,30/01/2016 23:32,30,2566.186265,5.974313257,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,810.941,1013.3,912.1205,461913.5277,NA,202.359,NA,2.787994411,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_294_MIDOC11-3,AAD,KAXIS,294,MIDOC11-03,KX18,-64.268542,83.490307,-64.272814,83.543864,WGS84,30/01/2016 23:32,31/01/2016 0:02,30,2705.188507,8.874679996,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,604.193,815.698,709.9455,486933.9313,NA,211.505,NA,2.935301117,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_294_MIDOC11-4,AAD,KAXIS,294,MIDOC11-04,KX18,-64.272831,83.544212,-64.275104,83.597338,WGS84,31/01/2016 0:02,31/01/2016 0:31,29,2647.827459,11.9390647,dawn,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,405.8,616.789,511.2945,476608.9426,NA,210.989,NA,2.883045304,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_294_MIDOC11-5,AAD,KAXIS,294,MIDOC11-05,KX18,-64.275112,83.597673,-64.259786,83.636378,WGS84,31/01/2016 0:32,31/01/2016 1:01,29,2777.986677,15.11524946,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,202.566,406.673,304.6195,500037.6019,NA,204.107,NA,3.023846283,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_294_MIDOC11-6,AAD,KAXIS,294,MIDOC11-06,KX18,-64.259664,83.636576,-64.251558,83.677449,WGS84,31/01/2016 1:02,31/01/2016 1:32,30,2749.575201,18.35066649,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.121,206.098,103.1095,494923.5363,NA,205.977,NA,2.978483043,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_306_MIDOC12-1,AAD,KAXIS,306,MIDOC12-01,KX19,-64.306926,84.185272,-64.390367,84.26019,WGS84,31/01/2016 13:42,31/01/2016 15:21,99,10426.88732,8.938189626,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.107,1024.66,512.3835,1876839.717,NA,1024.553,NA,3.390684411,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,**CE6 MISFIRED SO CE5 AND CE6 ARE COMBINED;,0,see fieldNotes
AAD_KAXIS_306_MIDOC12-2,AAD,KAXIS,306,MIDOC12-02,KX19,-64.390423,84.260256,-64.404361,84.285644,WGS84,31/01/2016 15:22,31/01/2016 15:51,29,2067.297488,0.341819318,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,812.752,1013.51,913.131,372113.5479,NA,200.758,NA,2.24029097,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,**CE6 MISFIRED SO CE5 AND CE6 ARE COMBINED;,0,see fieldNotes
AAD_KAXIS_306_MIDOC12-3,AAD,KAXIS,306,MIDOC12-03,KX19,-64.404425,84.285944,-64.416195,84.317319,WGS84,31/01/2016 15:52,31/01/2016 16:21,29,2226.586772,-2.205271432,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,611.147,811.157,711.152,400785.619,NA,200.01,NA,2.411330913,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,**CE6 MISFIRED SO CE5 AND CE6 ARE COMBINED;,0,see fieldNotes
AAD_KAXIS_306_MIDOC12-4,AAD,KAXIS,306,MIDOC12-04,KX19,-64.416303,84.317377,-64.434277,84.327768,WGS84,31/01/2016 16:22,31/01/2016 16:51,29,2078.705536,-4.146458796,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,407.219,609.374,508.2965,374166.9964,NA,202.155,NA,2.252428171,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,**CE6 MISFIRED SO CE5 AND CE6 ARE COMBINED;,0,see fieldNotes
AAD_KAXIS_307_MIDOC13-6,AAD,KAXIS,307,MIDOC13-06,KX19,-64.444451,84.366043,-64.411838,84.325138,WGS84,31/01/2016 18:54,31/01/2016 19:35,41,4258.910113,-8.064667017,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0,200,100,NA,NA,200,NA,3.290177521,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,"**MIDOC LOG FILES LOST. SECOND SHOT AT STATION DUE TO CE6 MISFIRE ON PREVIOUS SHOT; DEPLOYED TO 800M; ONLY CE6 WAS SET TO FIRE BUT CATCH WAS STILL PRESENT IN CE 2,3 4 AND 5. Location retrieved from ship nav files as recorded location was incorrect; ",0,see fieldNotes
AAD_KAXIS_318_MIDOC14-1,AAD,KAXIS,318,MIDOC14-01,KX20,-64.941513,85.771638,-65.021962,85.664973,WGS84,1/02/2016 12:08,1/02/2016 13:37,89,10354.62928,17.93023828,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.068,1021.71,510.889,1863833.271,NA,1021.642,NA,3.730552011,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_318_MIDOC14-2,AAD,KAXIS,318,MIDOC14-02,KX20,-65.022078,85.664821,-65.04139,85.641403,WGS84,1/02/2016 13:38,1/02/2016 14:07,29,2424.921984,8.779523773,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,818.176,1010.79,914.483,436485.9572,NA,192.614,NA,2.645186592,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_318_MIDOC14-3,AAD,KAXIS,318,MIDOC14-03,KX20,-65.041515,85.641267,-65.061734,85.619222,WGS84,1/02/2016 14:08,1/02/2016 14:37,29,2486.333453,5.978748987,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,610.608,816.785,713.6965,447540.0215,NA,206.177,NA,2.713496648,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_318_MIDOC14-4,AAD,KAXIS,318,MIDOC14-04,KX20,-65.061866,85.619096,-65.082566,85.599716,WGS84,1/02/2016 14:38,1/02/2016 15:08,30,2487.029639,3.395548595,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,407.825,610.025,508.925,447665.335,NA,202.2,NA,2.712385477,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_318_MIDOC14-5,AAD,KAXIS,318,MIDOC14-05,KX20,-65.082703,85.599572,-65.103736,85.581873,WGS84,1/02/2016 15:08,1/02/2016 15:37,29,2495.835459,1.120035658,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,208.979,408.604,308.7915,449250.3827,NA,199.625,NA,2.718189144,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_318_MIDOC14-6,AAD,KAXIS,318,MIDOC14-06,KX20,-65.103872,85.581773,-65.12601,85.566609,WGS84,1/02/2016 15:38,1/02/2016 16:08,30,2586.56593,-1.237804317,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.195,207.836,104.0155,465581.8675,NA,207.641,NA,2.782838428,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_331_MIDOC15-1,AAD,KAXIS,331,MIDOC15-01,KX21,-65.20885,91.272398,-65.208808,91.479096,WGS84,2/02/2016 12:06,2/02/2016 13:35,89,10126.95539,15.61659102,day,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,0.102,1022.03,511.066,1822851.969,NA,1021.928,NA,3.651306066,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_331_MIDOC15-2,AAD,KAXIS,331,MIDOC15-02,KX21,-65.208816,91.479418,-65.210974,91.527662,WGS84,2/02/2016 13:36,2/02/2016 14:06,30,2292.506074,6.603783009,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,802.817,1010.5,906.6585,412651.0934,NA,207.683,NA,2.483103295,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_331_MIDOC15-3,AAD,KAXIS,331,MIDOC15-03,KX21,-65.211001,91.527918,-65.212432,91.569992,WGS84,2/02/2016 14:06,2/02/2016 14:35,29,1988.235287,3.932502781,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,602.939,813.14,708.0395,357882.3517,NA,210.201,NA,2.157937396,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
AAD_KAXIS_331_MIDOC15-4,AAD,KAXIS,331,MIDOC15-04,KX21,-65.212482,91.570265,-65.219448,91.614976,WGS84,2/02/2016 14:36,2/02/2016 15:05,29,2252.925251,1.546589963,dusk,maptools R,stratified oblique trawl,opening-closing,NA,NA,NA,405.15,604.418,504.784,405526.5452,NA,199.268,NA,2.451024609,188,IYGPT with MIDOC,0.5,20,Station,Indian,Antarctic,NA,1,NA
